timestamp,request_id,client_country,service,endpoint,entity_type,entity_value,status_code,processing_time_ms,event_type
2026-07-09T21:33:28.159Z,req_074395,France,team-service,/api/teams,team,Argentina,200,15,team_lookup
2026-07-09T21:33:28.163Z,req_074393,Germany,match-service,/api/matches,match_day,2026-06-25,200,22,match_lookup
2026-07-09T21:33:28.164Z,req_074396,Argentina,team-service,/api/teams,team,Argentina,200,17,team_lookup
2026-07-09T21:33:28.169Z,req_074397,Japan,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,20,stadium_lookup
2026-07-09T21:33:28.170Z,req_074392,USA,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,30,stadium_lookup
2026-07-09T21:33:28.172Z,req_074389,USA,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,43,stadium_lookup
2026-07-09T21:33:28.182Z,req_074401,Iran,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,15,stadium_lookup
2026-07-09T21:33:28.186Z,req_074404,Canada,team-service,/api/teams,team,Canada,200,12,team_lookup
2026-07-09T21:33:28.197Z,req_074399,Germany,match-service,/api/matches,match_day,2026-06-25,200,35,match_lookup
2026-07-09T21:33:28.200Z,req_074405,USA,team-service,/api/teams,team,USA,200,24,team_lookup
2026-07-09T21:33:28.203Z,req_074402,Mexico,stadium-service,/api/stadiums,stadium,Camp Nou,404,35,stadium_lookup
2026-07-09T21:33:28.208Z,req_074407,Morocco,team-service,/api/teams,team,Morocco,200,18,team_lookup
2026-07-09T21:33:28.209Z,req_074406,Iran,match-service,/api/matches,match_day,2026-06-13,200,23,match_lookup
2026-07-09T21:33:28.210Z,req_074403,Japan,stadium-service,/api/stadiums,stadium,Old Trafford,404,37,stadium_lookup
2026-07-09T21:33:28.211Z,req_074400,France,match-service,/api/matches,match_day,2026-06-14,200,47,match_lookup
2026-07-09T21:33:28.214Z,req_074410,Morocco,team-service,/api/teams,team,Argentina,200,7,team_lookup
2026-07-09T21:33:28.222Z,req_074409,Mexico,team-service,/api/teams,team,Mexico,200,16,team_lookup
2026-07-09T21:33:28.227Z,req_074412,Argentina,match-service,/api/matches,match_day,2026-06-25,200,14,match_lookup
2026-07-09T21:33:28.229Z,req_074179,France,team-service,/api/teams,team,Serbia,200,771,team_lookup
2026-07-09T21:33:28.231Z,req_074411,Japan,stadium-service,/api/stadiums,stadium,,400,19,stadium_lookup
2026-07-09T21:33:28.240Z,req_074414,Argentina,team-service,/api/teams,team,Ecuador,200,23,team_lookup
2026-07-09T21:33:28.242Z,req_074413,Argentina,stadium-service,/api/stadiums,stadium,Monterrey Stadium,200,26,stadium_lookup
2026-07-09T21:33:28.251Z,req_074140,Canada,match-service,/api/matches,match_day,2026-06-12,200,896,match_lookup
2026-07-09T21:33:28.253Z,req_074420,Brazil,stadium-service,/api/stadiums,stadium,,400,8,stadium_lookup
2026-07-09T21:33:28.256Z,req_074417,Argentina,stadium-service,/api/stadiums,stadium,Boston Stadium,200,25,stadium_lookup
2026-07-09T21:33:28.260Z,req_074416,Iran,team-service,/api/teams,team,Brazil,200,34,team_lookup
2026-07-09T21:33:28.263Z,req_074421,USA,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,16,stadium_lookup
2026-07-09T21:33:28.265Z,req_074415,Iran,match-service,/api/matches,match_day,2026-06-25,200,46,match_lookup
2026-07-09T21:33:28.265Z,req_074418,France,team-service,/api/teams,team,France,200,32,team_lookup
2026-07-09T21:33:28.268Z,req_073948,Iran,stadium-service,/api/stadiums,stadium,Los Angeles Stadium,200,1481,stadium_lookup
2026-07-09T21:33:28.279Z,req_074422,Germany,team-service,/api/teams,team,Brazil,200,23,team_lookup
2026-07-09T21:33:28.283Z,req_074212,France,stadium-service,/api/stadiums,city,Miami,200,738,stadium_lookup
2026-07-09T21:33:28.284Z,req_074427,Argentina,team-service,/api/teams,team,Argentina,200,15,team_lookup
2026-07-09T21:33:28.286Z,req_074424,Canada,match-service,/api/matches,match_day,2026-06-25,200,27,match_lookup
2026-07-09T21:33:28.288Z,req_074113,Iran,team-service,/api/teams,team,Italy,200,1005,team_lookup
2026-07-09T21:33:28.292Z,req_074423,USA,match-service,/api/matches,match_day,2026-07-04,200,35,match_lookup
2026-07-09T21:33:28.293Z,req_074430,Mexico,team-service,/api/teams,team,Atlantis,404,9,team_lookup
2026-07-09T21:33:28.295Z,req_074425,Japan,team-service,/api/teams,team,Japan,200,31,team_lookup
2026-07-09T21:33:28.298Z,req_074426,Iran,team-service,/api/teams,team,Argentina,200,30,team_lookup
2026-07-09T21:33:28.302Z,req_074429,Spain,match-service,/api/matches,match_day,2026-07-19,500,29,match_lookup
2026-07-09T21:33:28.302Z,req_074433,Argentina,match-service,/api/matches,match_day,2026-06-25,200,12,match_lookup
2026-07-09T21:33:28.306Z,req_074436,France,match-service,/api/matches,match_day,2026-06-22,200,9,match_lookup
2026-07-09T21:33:28.309Z,req_074428,Iran,match-service,/api/matches,match_day,2026-07-14,200,38,match_lookup
2026-07-09T21:33:28.313Z,req_073989,Spain,stadium-service,/api/stadiums,stadium,BC Place Vancouver,200,1405,stadium_lookup
2026-07-09T21:33:28.316Z,req_074432,Germany,team-service,/api/teams,team,Croatia,200,27,team_lookup
2026-07-09T21:33:28.316Z,req_074438,Brazil,team-service,/api/teams,team,Nigeria,500,16,team_lookup
2026-07-09T21:33:28.317Z,req_074435,USA,team-service,/api/teams,team,Nigeria,200,21,team_lookup
2026-07-09T21:33:28.319Z,req_074434,France,team-service,/api/teams,team,Uruguay,200,28,team_lookup
2026-07-09T21:33:28.322Z,req_074431,Germany,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,34,stadium_lookup
2026-07-09T21:33:28.324Z,req_074439,Japan,team-service,/api/teams,team,Argentina,200,18,team_lookup
2026-07-09T21:33:28.324Z,req_074440,Iran,team-service,/api/teams,team,Germany,200,16,team_lookup
2026-07-09T21:33:28.327Z,req_074437,France,team-service,/api/teams,team,France,200,28,team_lookup
2026-07-09T21:33:28.333Z,req_074445,Argentina,team-service,/api/teams,team,Argentina,200,7,team_lookup
2026-07-09T21:33:28.335Z,req_074251,USA,stadium-service,/api/stadiums,city,Atlanta,200,691,stadium_lookup
2026-07-09T21:33:28.336Z,req_074443,Brazil,team-service,/api/teams,team,Canada,500,19,team_lookup
2026-07-09T21:33:28.337Z,req_074442,USA,team-service,/api/teams,team,USA,200,24,team_lookup
2026-07-09T21:33:28.338Z,req_074451,Canada,team-service,/api/teams,team,Canada,200,8,team_lookup
2026-07-09T21:33:28.340Z,req_074444,Japan,team-service,/api/teams,team,Belgium,200,20,team_lookup
2026-07-09T21:33:28.343Z,req_074441,USA,team-service,/api/teams,team,Netherlands,200,33,team_lookup
2026-07-09T21:33:28.345Z,req_074452,Iran,team-service,/api/teams,team,Genovia,404,8,team_lookup
2026-07-09T21:33:28.346Z,req_074449,Germany,match-service,/api/matches,match_day,2026-06-18,200,19,match_lookup
2026-07-09T21:33:28.350Z,req_074446,Japan,match-service,/api/matches,match_day,not-a-date,400,28,match_lookup
2026-07-09T21:33:28.350Z,req_074447,Germany,team-service,/api/teams,team,Germany,200,26,team_lookup
2026-07-09T21:33:28.357Z,req_074460,France,team-service,/api/teams,team,France,200,6,team_lookup
2026-07-09T21:33:28.365Z,req_074448,Germany,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:33:28.365Z,req_074462,Canada,stadium-service,/api/stadiums,stadium,Camp Nou,404,9,stadium_lookup
2026-07-09T21:33:28.368Z,req_074450,Argentina,match-service,/api/matches,match_day,2026-06-25,200,40,match_lookup
2026-07-09T21:33:28.372Z,req_074455,Japan,team-service,/api/teams,team,Japan,200,30,team_lookup
2026-07-09T21:33:28.372Z,req_074463,Iran,match-service,/api/matches,match_day,2026-06-15,200,11,match_lookup
2026-07-09T21:33:28.374Z,req_074464,Mexico,match-service,/api/matches,match_day,2026-06-25,200,5,match_lookup
2026-07-09T21:33:28.377Z,req_074459,Germany,team-service,/api/teams,team,Japan,200,27,team_lookup
2026-07-09T21:33:28.381Z,req_074461,Iran,team-service,/api/teams,team,Argentina,200,27,team_lookup
2026-07-09T21:33:28.382Z,req_074457,USA,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,36,stadium_lookup
2026-07-09T21:33:28.382Z,req_074458,France,team-service,/api/teams,team,France,200,35,team_lookup
2026-07-09T21:33:28.385Z,req_074466,Brazil,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,12,stadium_lookup
2026-07-09T21:33:28.385Z,req_074470,Iran,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,4,stadium_lookup
2026-07-09T21:33:28.387Z,req_074453,Canada,match-service,/api/matches,match_day,2026-06-12,200,48,match_lookup
2026-07-09T21:33:28.398Z,req_074468,Spain,team-service,/api/teams,team,Spain,200,21,team_lookup
2026-07-09T21:33:28.400Z,req_074469,Mexico,team-service,/api/teams,team,England,200,21,team_lookup
2026-07-09T21:33:28.401Z,req_074465,USA,match-service,/api/matches,match_day,2026-06-13,200,31,match_lookup
2026-07-09T21:33:28.402Z,req_074473,France,team-service,/api/teams,team,USA,200,12,team_lookup
2026-07-09T21:33:28.406Z,req_074471,USA,team-service,/api/teams,team,USA,200,21,team_lookup
2026-07-09T21:33:28.410Z,req_074472,Germany,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,24,stadium_lookup
2026-07-09T21:33:28.410Z,req_074476,Iran,match-service,/api/matches,match_day,2026-06-28,200,17,match_lookup
2026-07-09T21:33:28.414Z,req_074467,Iran,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:33:28.415Z,req_074475,Canada,stadium-service,/api/stadiums,stadium,Monterrey Stadium,200,24,stadium_lookup
2026-07-09T21:33:28.416Z,req_074481,Argentina,team-service,/api/teams,team,El Dorado,404,6,team_lookup
2026-07-09T21:33:28.420Z,req_074477,Morocco,stadium-service,/api/stadiums,stadium,Old Trafford,404,18,stadium_lookup
2026-07-09T21:33:28.421Z,req_074479,USA,match-service,/api/matches,match_day,2026-06-19,200,16,match_lookup
2026-07-09T21:33:28.425Z,req_074485,Iran,team-service,/api/teams,team,Canada,200,6,team_lookup
2026-07-09T21:33:28.427Z,req_074478,Argentina,team-service,/api/teams,team,Argentina,200,22,team_lookup
2026-07-09T21:33:28.430Z,req_074482,Iran,stadium-service,/api/stadiums,stadium,Los Angeles Stadium,200,17,stadium_lookup
2026-07-09T21:33:28.436Z,req_074484,Iran,team-service,/api/teams,team,Argentina,200,17,team_lookup
2026-07-09T21:33:28.438Z,req_074489,Morocco,team-service,/api/teams,team,Canada,500,9,team_lookup
2026-07-09T21:33:28.445Z,req_074483,USA,match-service,/api/matches,match_day,2026-07-04,200,30,match_lookup
2026-07-09T21:33:28.448Z,req_074278,USA,team-service,/api/teams,team,Uruguay,200,717,team_lookup
2026-07-09T21:33:28.448Z,req_074480,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,41,stadium_lookup
2026-07-09T21:33:28.449Z,req_074335,Iran,team-service,/api/teams,team,Denmark,200,509,team_lookup
2026-07-09T21:33:28.449Z,req_074490,USA,team-service,/api/teams,team,USA,200,18,team_lookup
2026-07-09T21:33:28.452Z,req_074486,Germany,team-service,/api/teams,team,South Korea,200,31,team_lookup
2026-07-09T21:33:28.455Z,req_074492,Argentina,team-service,/api/teams,team,Norway,200,15,team_lookup
2026-07-09T21:33:28.455Z,req_074493,USA,team-service,/api/teams,team,Uruguay,200,14,team_lookup
2026-07-09T21:33:28.458Z,req_074487,Germany,team-service,/api/teams,team,Senegal,200,35,team_lookup
2026-07-09T21:33:28.460Z,req_074495,Japan,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,6,stadium_lookup
2026-07-09T21:33:28.464Z,req_074488,Brazil,stadium-service,/api/stadiums,stadium,Miami Stadium,200,39,stadium_lookup
2026-07-09T21:33:28.470Z,req_074366,Argentina,team-service,/api/teams,team,Brazil,200,413,team_lookup
2026-07-09T21:33:28.477Z,req_074500,Japan,team-service,/api/teams,team,Genovia,404,17,team_lookup
2026-07-09T21:33:28.478Z,req_074501,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,17,stadium_lookup
2026-07-09T21:33:28.482Z,req_074491,Germany,match-service,/api/matches,match_day,2026-07-04,200,48,match_lookup
2026-07-09T21:33:28.486Z,req_074496,France,match-service,/api/matches,match_day,2026-06-15,200,33,match_lookup
2026-07-09T21:33:28.487Z,req_074324,Germany,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,597,stadium_lookup
2026-07-09T21:33:28.487Z,req_074497,Iran,match-service,/api/matches,match_day,2026-07-19,200,32,match_lookup
2026-07-09T21:33:28.488Z,req_074150,France,stadium-service,/api/stadiums,stadium,Boston Stadium,200,1119,stadium_lookup
2026-07-09T21:33:28.488Z,req_074504,Iran,team-service,/api/teams,team,Argentina,200,21,team_lookup
2026-07-09T21:33:28.492Z,req_074508,Iran,match-service,/api/matches,match_day,2026-06-25,200,6,match_lookup
2026-07-09T21:33:28.493Z,req_074505,Japan,team-service,/api/teams,team,Netherlands,200,18,team_lookup
2026-07-09T21:33:28.495Z,req_074494,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,45,stadium_lookup
2026-07-09T21:33:28.497Z,req_074499,Spain,stadium-service,/api/stadiums,stadium,Camp Nou,404,39,stadium_lookup
2026-07-09T21:33:28.501Z,req_074507,Argentina,team-service,/api/teams,team,Argentina,200,17,team_lookup
2026-07-09T21:33:28.506Z,req_074498,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,48,stadium_lookup
2026-07-09T21:33:28.508Z,req_074506,France,team-service,/api/teams,team,France,200,26,team_lookup
2026-07-09T21:33:28.508Z,req_074515,Spain,team-service,/api/teams,team,Italy,200,10,team_lookup
2026-07-09T21:33:28.512Z,req_074502,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,48,stadium_lookup
2026-07-09T21:33:28.513Z,req_074514,Mexico,team-service,/api/teams,team,Mexico,200,16,team_lookup
2026-07-09T21:33:28.514Z,req_074510,Germany,team-service,/api/teams,team,Spain,200,23,team_lookup
2026-07-09T21:33:28.518Z,req_074516,Brazil,team-service,/api/teams,team,Brazil,200,18,team_lookup
2026-07-09T21:33:28.519Z,req_074517,Brazil,team-service,/api/teams,team,Nigeria,200,17,team_lookup
2026-07-09T21:33:28.521Z,req_074522,Iran,team-service,/api/teams,team,Argentina,200,5,team_lookup
2026-07-09T21:33:28.527Z,req_074509,Argentina,stadium-service,/api/stadiums,stadium,,400,37,stadium_lookup
2026-07-09T21:33:28.528Z,req_074511,Spain,stadium-service,/api/stadiums,stadium,Old Trafford,404,35,stadium_lookup
2026-07-09T21:33:28.529Z,req_074512,Mexico,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,35,stadium_lookup
2026-07-09T21:33:28.530Z,req_074513,Germany,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,34,stadium_lookup
2026-07-09T21:33:28.532Z,req_074526,Morocco,team-service,/api/teams,team,Morocco,200,8,team_lookup
2026-07-09T21:33:28.539Z,req_074530,Canada,team-service,/api/teams,team,Nigeria,200,5,team_lookup
2026-07-09T21:33:28.541Z,req_074527,France,match-service,/api/matches,match_day,2026-06-25,200,16,match_lookup
2026-07-09T21:33:28.544Z,req_074521,USA,match-service,/api/matches,match_day,2026-06-19,200,31,match_lookup
2026-07-09T21:33:28.548Z,req_074523,USA,team-service,/api/teams,team,USA,200,30,team_lookup
2026-07-09T21:33:28.548Z,req_074525,USA,stadium-service,/api/stadiums,city,Dallas,200,26,stadium_lookup
2026-07-09T21:33:28.550Z,req_074533,Japan,match-service,/api/matches,match_day,2026-06-25,200,8,match_lookup
2026-07-09T21:33:28.551Z,req_074519,Iran,stadium-service,/api/stadiums,stadium,Camp Nou,404,40,stadium_lookup
2026-07-09T21:33:28.553Z,req_074532,Germany,team-service,/api/teams,team,Germany,200,15,team_lookup
2026-07-09T21:33:28.555Z,req_074524,USA,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,36,stadium_lookup
2026-07-09T21:33:28.555Z,req_074534,Germany,team-service,/api/teams,team,Germany,200,11,team_lookup
2026-07-09T21:33:28.559Z,req_074536,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,8,stadium_lookup
2026-07-09T21:33:28.561Z,req_074520,Brazil,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,49,stadium_lookup
2026-07-09T21:33:28.565Z,req_074542,Japan,team-service,/api/teams,team,Japan,200,5,team_lookup
2026-07-09T21:33:28.566Z,req_074529,USA,stadium-service,/api/stadiums,stadium,Camp Nou,404,34,stadium_lookup
2026-07-09T21:33:28.571Z,req_074528,USA,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,40,stadium_lookup
2026-07-09T21:33:28.578Z,req_074537,USA,stadium-service,/api/stadiums,stadium,Guadalajara Stadium,200,25,stadium_lookup
2026-07-09T21:33:28.583Z,req_074539,Iran,team-service,/api/teams,team,Argentina,200,27,team_lookup
2026-07-09T21:33:28.586Z,req_074547,France,match-service,/api/matches,match_day,2026-06-25,200,11,match_lookup
2026-07-09T21:33:28.587Z,req_074545,Germany,team-service,/api/teams,team,Germany,200,19,team_lookup
2026-07-09T21:33:28.588Z,req_074548,USA,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:33:28.589Z,req_074535,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,41,stadium_lookup
2026-07-09T21:33:28.594Z,req_074543,Germany,team-service,/api/teams,team,Germany,200,32,team_lookup
2026-07-09T21:33:28.596Z,req_074551,Germany,team-service,/api/teams,team,Belgium,200,5,team_lookup
2026-07-09T21:33:28.598Z,req_074541,USA,match-service,/api/matches,match_day,2026-06-25,200,39,match_lookup
2026-07-09T21:33:28.600Z,req_074538,Iran,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,46,stadium_lookup
2026-07-09T21:33:28.604Z,req_074540,Iran,stadium-service,/api/stadiums,stadium,Monterrey Stadium,200,47,stadium_lookup
2026-07-09T21:33:28.605Z,req_074544,France,match-service,/api/matches,match_day,2026-06-25,200,41,match_lookup
2026-07-09T21:33:28.605Z,req_074553,Mexico,team-service,/api/teams,team,Senegal,200,11,team_lookup
2026-07-09T21:33:28.606Z,req_074556,Iran,team-service,/api/teams,team,Argentina,200,4,team_lookup
2026-07-09T21:33:28.607Z,req_074546,Iran,match-service,/api/matches,match_day,2026-07-04,200,37,match_lookup
2026-07-09T21:33:28.607Z,req_074557,Brazil,stadium-service,/api/stadiums,city,Toronto,200,4,stadium_lookup
2026-07-09T21:33:28.621Z,req_074552,Germany,team-service,/api/teams,team,Denmark,200,28,team_lookup
2026-07-09T21:33:28.623Z,req_074559,France,match-service,/api/matches,match_day,2026-06-15,200,13,match_lookup
2026-07-09T21:33:28.625Z,req_074213,Brazil,team-service,/api/teams,team,Mexico,200,1080,team_lookup
2026-07-09T21:33:28.626Z,req_074549,Spain,match-service,/api/matches,match_day,2026-06-25,200,38,match_lookup
2026-07-09T21:33:28.627Z,req_074554,Germany,team-service,/api/teams,team,Germany,200,30,team_lookup
2026-07-09T21:33:28.632Z,req_074069,Germany,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,1460,stadium_lookup
2026-07-09T21:33:28.634Z,req_074560,USA,team-service,/api/teams,team,Italy,200,22,team_lookup
2026-07-09T21:33:28.639Z,req_074550,Iran,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,49,stadium_lookup
2026-07-09T21:33:28.642Z,req_074562,Morocco,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,27,stadium_lookup
2026-07-09T21:33:28.643Z,req_074564,Canada,match-service,/api/matches,match_day,2026-07-04,200,17,match_lookup
2026-07-09T21:33:28.647Z,req_074558,Argentina,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:33:28.648Z,req_074555,Mexico,stadium-service,/api/stadiums,city,Houston,200,48,stadium_lookup
2026-07-09T21:33:28.654Z,req_074571,USA,team-service,/api/teams,team,Norway,200,11,team_lookup
2026-07-09T21:33:28.657Z,req_074570,Germany,team-service,/api/teams,team,Wakanda,404,19,team_lookup
2026-07-09T21:33:28.660Z,req_074561,Spain,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,47,stadium_lookup
2026-07-09T21:33:28.660Z,req_074566,Germany,match-service,/api/matches,match_day,2026-06-22,200,31,match_lookup
2026-07-09T21:33:28.663Z,req_074292,Iran,match-service,/api/matches,match_day,2026-07-04,200,887,match_lookup
2026-07-09T21:33:28.663Z,req_074572,France,team-service,/api/teams,team,France,200,18,team_lookup
2026-07-09T21:33:28.663Z,req_074574,Brazil,team-service,/api/teams,team,Brazil,200,12,team_lookup
2026-07-09T21:33:28.664Z,req_074563,Iran,match-service,/api/matches,match_day,2026-06-15,200,47,match_lookup
2026-07-09T21:33:28.664Z,req_074568,Iran,match-service,/api/matches,match_day,2026-06-25,200,32,match_lookup
2026-07-09T21:33:28.668Z,req_074579,France,team-service,/api/teams,team,Norway,500,4,team_lookup
2026-07-09T21:33:28.673Z,req_074575,Argentina,team-service,/api/teams,team,Argentina,200,21,team_lookup
2026-07-09T21:33:28.675Z,req_074565,Argentina,stadium-service,/api/stadiums,stadium,Monterrey Stadium,500,44,stadium_lookup
2026-07-09T21:33:28.677Z,req_074369,Brazil,team-service,/api/teams,team,Italy,200,602,team_lookup
2026-07-09T21:33:28.679Z,req_074567,Canada,match-service,/api/matches,match_day,2026-06-15,200,48,match_lookup
2026-07-09T21:33:28.680Z,req_074576,USA,team-service,/api/teams,team,Belgium,200,23,team_lookup
2026-07-09T21:33:28.681Z,req_074584,Brazil,match-service,/api/matches,match_day,2026-06-22,200,8,match_lookup
2026-07-09T21:33:28.682Z,req_074573,Brazil,team-service,/api/teams,team,Brazil,200,36,team_lookup
2026-07-09T21:33:28.685Z,req_074569,Iran,match-service,/api/matches,match_day,2026-06-25,200,49,match_lookup
2026-07-09T21:33:28.689Z,req_074577,Argentina,team-service,/api/teams,team,Argentina,200,28,team_lookup
2026-07-09T21:33:28.689Z,req_074588,Germany,team-service,/api/teams,team,Genovia,404,9,team_lookup
2026-07-09T21:33:28.691Z,req_074211,Germany,match-service,/api/matches,match_day,2026-07-06,200,1142,match_lookup
2026-07-09T21:33:28.699Z,req_074578,Brazil,team-service,/api/teams,team,England,200,36,team_lookup
2026-07-09T21:33:28.700Z,req_074589,Argentina,team-service,/api/teams,team,Argentina,200,18,team_lookup
2026-07-09T21:33:28.702Z,req_074585,Germany,match-service,/api/matches,match_day,2026-06-12,200,28,match_lookup
2026-07-09T21:33:28.702Z,req_074594,Brazil,team-service,/api/teams,team,Genovia,404,9,team_lookup
2026-07-09T21:33:28.702Z,req_074596,France,team-service,/api/teams,team,Wakanda,404,7,team_lookup
2026-07-09T21:33:28.706Z,req_074581,Mexico,stadium-service,/api/stadiums,stadium,Boston Stadium,200,38,stadium_lookup
2026-07-09T21:33:28.706Z,req_074593,Germany,match-service,/api/matches,match_day,not-a-date,400,18,match_lookup
2026-07-09T21:33:28.707Z,req_074580,Mexico,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,41,stadium_lookup
2026-07-09T21:33:28.708Z,req_074583,France,match-service,/api/matches,match_day,2026-06-25,200,38,match_lookup
2026-07-09T21:33:28.709Z,req_074590,USA,team-service,/api/teams,team,USA,200,25,team_lookup
2026-07-09T21:33:28.710Z,req_074582,Japan,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,38,stadium_lookup
2026-07-09T21:33:28.713Z,req_074587,France,team-service,/api/teams,team,Senegal,200,34,team_lookup
2026-07-09T21:33:28.713Z,req_074591,France,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,28,stadium_lookup
2026-07-09T21:33:28.715Z,req_074598,Brazil,team-service,/api/teams,team,Spain,500,9,team_lookup
2026-07-09T21:33:28.716Z,req_074592,Iran,match-service,/api/matches,match_day,2026-13-45,400,30,match_lookup
2026-07-09T21:33:28.728Z,req_074604,Iran,match-service,/api/matches,match_day,2026-06-25,200,14,match_lookup
2026-07-09T21:33:28.736Z,req_074600,Iran,team-service,/api/teams,team,Senegal,200,8,team_lookup
2026-07-09T21:33:28.737Z,req_074599,Germany,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,30,stadium_lookup
2026-07-09T21:33:28.738Z,req_074384,France,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,621,stadium_lookup
2026-07-09T21:33:28.739Z,req_074607,Iran,match-service,/api/matches,match_day,2026-06-25,200,19,match_lookup
2026-07-09T21:33:28.743Z,req_074595,Morocco,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,49,stadium_lookup
2026-07-09T21:33:28.743Z,req_074601,Iran,team-service,/api/teams,team,Argentina,200,33,team_lookup
2026-07-09T21:33:28.744Z,req_074597,Germany,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,40,stadium_lookup
2026-07-09T21:33:28.744Z,req_074603,Germany,match-service,/api/matches,match_day,25-06-2026,400,31,match_lookup
2026-07-09T21:33:28.747Z,req_074282,Germany,match-service,/api/matches,match_day,2026-06-19,200,1005,match_lookup
2026-07-09T21:33:28.751Z,req_074605,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,36,stadium_lookup
2026-07-09T21:33:28.754Z,req_074616,Germany,match-service,/api/matches,match_day,2026-06-13,200,8,match_lookup
2026-07-09T21:33:28.755Z,req_074618,Japan,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,7,stadium_lookup
2026-07-09T21:33:28.756Z,req_074602,USA,team-service,/api/teams,team,USA,200,38,team_lookup
2026-07-09T21:33:28.756Z,req_074606,USA,stadium-service,/api/stadiums,stadium,Monterrey Stadium,200,39,stadium_lookup
2026-07-09T21:33:28.757Z,req_074205,Spain,stadium-service,/api/stadiums,city,Toronto,200,1234,stadium_lookup
2026-07-09T21:33:28.757Z,req_074610,France,team-service,/api/teams,team,France,200,31,team_lookup
2026-07-09T21:33:28.759Z,req_074608,Japan,team-service,/api/teams,team,Japan,200,38,team_lookup
2026-07-09T21:33:28.761Z,req_074622,Canada,team-service,/api/teams,team,Atlantis,404,6,team_lookup
2026-07-09T21:33:28.764Z,req_074609,Germany,match-service,/api/matches,match_day,2026-06-19,200,41,match_lookup
2026-07-09T21:33:28.767Z,req_074621,Iran,match-service,/api/matches,match_day,not-a-date,400,13,match_lookup
2026-07-09T21:33:28.767Z,req_074626,Brazil,team-service,/api/teams,team,El Dorado,404,4,team_lookup
2026-07-09T21:33:28.769Z,req_074253,Spain,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,1122,stadium_lookup
2026-07-09T21:33:28.771Z,req_074612,France,team-service,/api/teams,team,Argentina,200,39,team_lookup
2026-07-09T21:33:28.772Z,req_074624,Japan,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,13,stadium_lookup
2026-07-09T21:33:28.775Z,req_074613,Mexico,match-service,/api/matches,match_day,2026-06-14,200,34,match_lookup
2026-07-09T21:33:28.775Z,req_074615,Mexico,team-service,/api/teams,team,Denmark,200,32,team_lookup
2026-07-09T21:33:28.780Z,req_074620,Germany,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,29,stadium_lookup
2026-07-09T21:33:28.787Z,req_074629,Brazil,stadium-service,/api/stadiums,city,Seattle,200,20,stadium_lookup
2026-07-09T21:33:28.787Z,req_074639,Spain,team-service,/api/teams,team,Mexico,200,3,team_lookup
2026-07-09T21:33:28.793Z,req_074619,Iran,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,44,stadium_lookup
